,File,guessed_race
20274,2009_01691.htm.txt,white
20275,2009_02659.htm.txt,white
20276,2009_02900.htm.txt,black
20277,2009_04001.htm.txt,white
20278,2009_04282.htm.txt,white
20279,2009_04754.htm.txt,white
20280,2009_04940.htm.txt,white
20281,2009_04977.htm.txt,white
20282,2009_05406.htm.txt,hispanic
20283,2009_06383.htm.txt,white
20284,2009_07499.htm.txt,hispanic
20285,2009_07945.htm.txt,hispanic
20286,2007_08879.htm.txt,hispanic
20287,2007_10052.htm.txt,white
20288,2008_00035.htm.txt,white
20289,2008_01074.htm.txt,hispanic
20290,2008_04913.htm.txt,white
20291,2008_05006.htm.txt,white
20292,2008_08279.htm.txt,white
20293,2003_18394.htm.txt,hispanic
20294,2003_19419.htm.txt,white
20295,2003_19558.htm.txt,hispanic
20296,2003_19794.htm.txt,hispanic
20297,2004_00016.htm.txt,white
20298,2004_00609.htm.txt,white
20299,2004_03222.htm.txt,white
20300,2004_03906.htm.txt,white
20301,2004_05349.htm.txt,white
20302,2004_05363.htm.txt,white
20303,2004_05567.htm.txt,hispanic
20304,2004_06713.htm.txt,white
20305,2004_06733.htm.txt,white
20306,2004_06833.htm.txt,white
20307,2004_07375.htm.txt,white
20308,2004_07438.htm.txt,white
20309,2004_08150.htm.txt,white
20310,2004_08950.htm.txt,hispanic
20311,2004_08963.htm.txt,white
20312,2004_09216.htm.txt,hispanic
20313,2004_09690.htm.txt,hispanic
20314,2005_01848.htm.txt,white
20315,2005_02310.htm.txt,hispanic
20316,2005_02384.htm.txt,hispanic
20317,2005_02603.htm.txt,white
20318,2005_02960.htm.txt,white
20319,2005_03341.htm.txt,hispanic
20320,2005_03787.htm.txt,white
20321,2005_04148.htm.txt,hispanic
20322,2005_04157.htm.txt,white
20323,2005_05227.htm.txt,white
20324,2005_07616.htm.txt,white
20325,2006_09390.htm.txt,hispanic
20326,2007_01202.htm.txt,white
20327,2007_01210.htm.txt,hispanic
20328,2007_01470.htm.txt,white
20329,2007_01605.htm.txt,hispanic
20330,2007_02607.htm.txt,white
20331,2007_02816.htm.txt,white
20332,2007_03730.htm.txt,white
20333,2007_04030.htm.txt,white
20334,2007_04699.htm.txt,white
20335,2007_04890.htm.txt,hispanic
20336,2007_05552.htm.txt,hispanic
20337,2007_06059.htm.txt,white
20338,2007_06259.htm.txt,white
20339,2007_06758.htm.txt,white
20340,2007_07877.htm.txt,hispanic
20341,2005_08866.htm.txt,white
20342,2005_09026.htm.txt,hispanic
20343,2005_09028.htm.txt,hispanic
20344,2005_09423.htm.txt,white
20345,2005_10211.htm.txt,hispanic
20346,2006_00028.htm.txt,white
20347,2006_00124.htm.txt,white
20348,2006_00698.htm.txt,white
20349,2006_00968.htm.txt,white
20350,2006_01539.htm.txt,hispanic
20351,2006_02434.htm.txt,hispanic
20352,2006_03685.htm.txt,hispanic
20353,2006_03820.htm.txt,white
20354,2006_04011.htm.txt,hispanic
20355,2006_04507.htm.txt,white
20356,2006_05096.htm.txt,white
20357,2006_06805.htm.txt,hispanic
20358,2006_07282.htm.txt,white
20359,2014_06875.htm.txt,white
20360,2013_02189.htm.txt,white
20361,2013_02469.htm.txt,white
20362,2015_08516.htm.txt,white
20363,2010_00164.htm.txt,white
20364,2010_00867.htm.txt,hispanic
20365,2010_01518.htm.txt,hispanic
20366,2010_01983.htm.txt,white
20367,2010_05035.htm.txt,white
20368,2010_06099.htm.txt,white
20369,2010_08129.htm.txt,white
20370,2010_08763.htm.txt,white
20371,2010_09281.htm.txt,hispanic
20372,2011_00527.htm.txt,white
20373,2011_01307.htm.txt,api
20374,2011_01309.htm.txt,white
20375,2011_02714.htm.txt,white
20376,2011_08370.htm.txt,api
20377,2009_02004.htm.txt,hispanic
20378,2009_02618.htm.txt,white
20379,2009_03545.htm.txt,white
20380,2009_05799.htm.txt,hispanic
20381,2009_06046.htm.txt,white
20382,2009_06858.htm.txt,white
20383,2009_07444.htm.txt,white
20384,2009_07869.htm.txt,white
20385,2009_08033.htm.txt,white
20386,2007_09431.htm.txt,hispanic
20387,2008_06167.htm.txt,white
20388,2006_08807.htm.txt,hispanic
20389,2006_07815.htm.txt,hispanic
20390,2014_01776.htm.txt,hispanic
20391,2014_05204.htm.txt,white
20392,2014_05452.htm.txt,white
20393,2014_05804.htm.txt,white
20394,2014_09027.htm.txt,white
20395,2015_00396.htm.txt,white
20396,2015_01299.htm.txt,white
20397,2015_01474.htm.txt,white
20398,2015_01660.htm.txt,white
20399,2015_01809.htm.txt,white
20400,2015_01812.htm.txt,white
20401,2015_02988.htm.txt,white
20402,2013_00346.htm.txt,white
20403,2013_04586.htm.txt,white
20404,2013_08097.htm.txt,white
20405,2013_08461.htm.txt,white
20406,2014_00113.htm.txt,white
20407,2015_03854.htm.txt,white
20408,2015_04149.htm.txt,white
20409,2015_04861.htm.txt,white
20410,2015_05703.htm.txt,hispanic
20411,2015_06524.htm.txt,white
20412,2015_07680.htm.txt,white
20413,2015_08755.htm.txt,white
20414,2015_09128.htm.txt,white
20415,2016_00208.htm.txt,white
20416,2016_01698.htm.txt,white
20417,2016_03027.htm.txt,hispanic
20418,2016_03183.htm.txt,white
20419,2016_05385.htm.txt,white
20420,2017_02071.htm.txt,white
20421,2017_03191.htm.txt,hispanic
20422,2017_03781.htm.txt,white
20423,2017_04459.htm.txt,white
20424,2017_05238.htm.txt,hispanic
20425,2010_00174.htm.txt,white
20426,2011_07247.htm.txt,white
20427,2007_09243.htm.txt,white
20428,2008_06845.htm.txt,white
20429,2006_01035.htm.txt,hispanic
20430,2014_01461.htm.txt,white
20431,2014_02457.htm.txt,white
20432,2014_03539.htm.txt,white
20433,2014_05797.htm.txt,white
20434,2014_08044.htm.txt,white
20435,2014_08048.htm.txt,white
20436,2014_08462.htm.txt,white
20437,2015_02785.htm.txt,hispanic
20438,2015_02794.htm.txt,white
20439,2015_02987.htm.txt,hispanic
20440,2014_00239.htm.txt,hispanic
20441,2014_00528.htm.txt,white
20442,2015_05963.htm.txt,white
20443,2016_00386.htm.txt,white
20444,2016_01815.htm.txt,white
20445,2016_04970.htm.txt,white
20446,2016_05582.htm.txt,white
20447,2016_05870.htm.txt,white
20448,2016_05930.htm.txt,hispanic
20449,2016_06231.htm.txt,white
20450,2016_07201.htm.txt,white
20451,2016_07684.htm.txt,white
20452,2016_08212.htm.txt,white
20453,2017_00325.htm.txt,white
20454,2017_00998.htm.txt,white
20455,2017_01878.htm.txt,white
20456,2017_02808.htm.txt,white
20457,2017_02826.htm.txt,hispanic
20458,2017_03536.htm.txt,white
20459,2017_06196.htm.txt,white
20460,2010_00177.htm.txt,hispanic
20461,2010_00276.htm.txt,white
20462,2010_01000.htm.txt,white
20463,2010_01814.htm.txt,white
20464,2010_01974.htm.txt,white
20465,2010_01984.htm.txt,api
20466,2010_02965.htm.txt,white
20467,2010_04758.htm.txt,white
20468,2010_04810.htm.txt,white
20469,2010_04812.htm.txt,white
20470,2010_04817.htm.txt,white
20471,2010_05571.htm.txt,hispanic
20472,2010_06494.htm.txt,white
20473,2010_08762.htm.txt,api
20474,2010_09530.htm.txt,white
20475,2010_09533.htm.txt,white
20476,2011_02713.htm.txt,white
20477,2011_04270.htm.txt,white
20478,2011_04485.htm.txt,white
20479,2011_05736.htm.txt,white
20480,2011_05737.htm.txt,hispanic
20481,2011_06142.htm.txt,white
20482,2011_08165.htm.txt,hispanic
20483,2008_09091.htm.txt,white
20484,2008_09092.htm.txt,hispanic
20485,2008_10013.htm.txt,white
20486,2009_01503.htm.txt,white
20487,2009_01505.htm.txt,white
20488,2009_03023.htm.txt,white
20489,2009_04920.htm.txt,white
20490,2009_04927.htm.txt,hispanic
20491,2009_06350.htm.txt,white
20492,2009_06859.htm.txt,hispanic
20493,2009_07426.htm.txt,hispanic
20494,2007_09040.htm.txt,white
20495,2007_09043.htm.txt,white
20496,2007_09433.htm.txt,white
20497,2007_09809.htm.txt,white
20498,2008_00528.htm.txt,white
20499,2008_01172.htm.txt,white
20500,2008_01575.htm.txt,white
20501,2008_01971.htm.txt,white
20502,2008_04117.htm.txt,hispanic
20503,2008_04544.htm.txt,white
20504,2008_06856.htm.txt,black
20505,2008_07674.htm.txt,white
20506,2008_08146.htm.txt,white
20507,2003_18480.htm.txt,white
20508,2003_18850.htm.txt,white
20509,2003_19144.htm.txt,white
20510,2004_00541.htm.txt,white
20511,2004_01620.htm.txt,white
20512,2004_01805.htm.txt,white
20513,2004_02965.htm.txt,white
20514,2004_02972.htm.txt,white
20515,2004_05797.htm.txt,white
20516,2004_06263.htm.txt,white
20517,2004_07188.htm.txt,api
20518,2004_07198.htm.txt,api
20519,2004_07521.htm.txt,white
20520,2005_01229.htm.txt,white
20521,2005_02878.htm.txt,white
20522,2005_04433.htm.txt,white
20523,2005_07709.htm.txt,white
20524,2006_09266.htm.txt,white
20525,2006_09585.htm.txt,white
20526,2007_00549.htm.txt,white
20527,2007_00556.htm.txt,white
20528,2007_04305.htm.txt,white
20529,2007_04658.htm.txt,white
20530,2007_04844.htm.txt,white
20531,2007_06712.htm.txt,hispanic
20532,2007_06720.htm.txt,white
20533,2007_07734.htm.txt,hispanic
20534,2007_08257.htm.txt,white
20535,2006_00369.htm.txt,white
20536,2006_04100.htm.txt,white
20537,2006_05812.htm.txt,white
20538,2006_07753.htm.txt,white
20539,2014_01473.htm.txt,white
20540,2014_01625.htm.txt,white
20541,2014_03545.htm.txt,white
20542,2014_03851.htm.txt,hispanic
20543,2014_05890.htm.txt,hispanic
20544,2014_05907.htm.txt,hispanic
20545,2014_06328.htm.txt,white
20546,2014_07193.htm.txt,white
20547,2015_01972.htm.txt,hispanic
20548,2015_02511.htm.txt,white
20549,2015_03190.htm.txt,hispanic
20550,2013_02422.htm.txt,white
20551,2013_03690.htm.txt,white
20552,2013_03694.htm.txt,white
20553,2013_04036.htm.txt,white
20554,2013_07053.htm.txt,white
20555,2013_07495.htm.txt,white
20556,2013_08265.htm.txt,white
20557,2014_00371.htm.txt,white
20558,2014_00376.htm.txt,white
20559,2014_01343.htm.txt,white
20560,2014_01344.htm.txt,api
20561,2015_04344.htm.txt,white
20562,2015_05200.htm.txt,white
20563,2015_06376.htm.txt,hispanic
20564,2015_06515.htm.txt,white
20565,2015_06605.htm.txt,white
20566,2015_07856.htm.txt,white
20567,2015_08436.htm.txt,white
20568,2015_08444.htm.txt,white
20569,2016_01197.htm.txt,hispanic
20570,2016_01341.htm.txt,white
20571,2016_01344.htm.txt,white
20572,2016_01687.htm.txt,white
20573,2016_03021.htm.txt,hispanic
20574,2016_03185.htm.txt,white
20575,2016_03200.htm.txt,white
20576,2016_03202.htm.txt,white
20577,2016_03895.htm.txt,white
20578,2016_05169.htm.txt,hispanic
20579,2016_06010.htm.txt,white
20580,2016_07040.htm.txt,white
20581,2016_07670.htm.txt,white
20582,2016_08546.htm.txt,white
20583,2016_08885.htm.txt,white
20584,2017_01009.htm.txt,white
20585,2017_02675.htm.txt,hispanic
20586,2017_02678.htm.txt,white
20587,2017_03771.htm.txt,api
20588,2017_04462.htm.txt,white
20589,2017_05236.htm.txt,white
20590,2017_06289.htm.txt,white
20591,2010_00183.htm.txt,white
20592,2010_00699.htm.txt,hispanic
20593,2010_00881.htm.txt,white
20594,2010_00975.htm.txt,white
20595,2010_00992.htm.txt,hispanic
20596,2010_01971.htm.txt,hispanic
20597,2010_01988.htm.txt,white
20598,2010_02588.htm.txt,white
20599,2010_02967.htm.txt,white
20600,2010_02972.htm.txt,white
20601,2010_03963.htm.txt,white
20602,2010_04604.htm.txt,hispanic
20603,2010_05580.htm.txt,white
20604,2010_06097.htm.txt,hispanic
20605,2010_06652.htm.txt,hispanic
20606,2010_07963.htm.txt,white
20607,2010_08747.htm.txt,white
20608,2010_09524.htm.txt,hispanic
20609,2011_02041.htm.txt,white
20610,2011_03882.htm.txt,white
20611,2011_04488.htm.txt,white
20612,2011_06577.htm.txt,white
20613,2011_08377.htm.txt,hispanic
20614,2011_08782.htm.txt,white
20615,2011_08786.htm.txt,hispanic
20616,2008_08769.htm.txt,hispanic
20617,2009_00232.htm.txt,hispanic
20618,2009_01826.htm.txt,hispanic
20619,2009_05979.htm.txt,white
20620,2008_01783.htm.txt,white
20621,2008_04729.htm.txt,hispanic
20622,2007_03713.htm.txt,white
20623,2014_01623.htm.txt,white
20624,2014_02315.htm.txt,white
20625,2014_02953.htm.txt,white
20626,2014_03698.htm.txt,white
20627,2014_04521.htm.txt,hispanic
20628,2014_04524.htm.txt,white
20629,2014_05200.htm.txt,white
20630,2014_06844.htm.txt,white
20631,2015_02991.htm.txt,white
20632,2013_00935.htm.txt,white
20633,2013_02093.htm.txt,white
20634,2013_04032.htm.txt,white
20635,2013_04363.htm.txt,hispanic
20636,2013_05332.htm.txt,white
20637,2013_07747.htm.txt,white
20638,2014_00377.htm.txt,hispanic
20639,2015_06675.htm.txt,white
20640,2015_06683.htm.txt,white
20641,2015_07515.htm.txt,white
20642,2015_07684.htm.txt,white
20643,2015_07987.htm.txt,white
20644,2015_09124.htm.txt,hispanic
20645,2016_00511.htm.txt,white
20646,2016_02843.htm.txt,white
20647,2016_02854.htm.txt,hispanic
20648,2016_02977.htm.txt,hispanic
20649,2016_05510.htm.txt,white
20650,2016_05512.htm.txt,hispanic
20651,2016_05761.htm.txt,white
20652,2016_07338.htm.txt,hispanic
20653,2017_00329.htm.txt,white
20654,2017_00665.htm.txt,white
20655,2010_00204.htm.txt,hispanic
20656,2010_01894.htm.txt,white
20657,2010_03156.htm.txt,white
20658,2010_04641.htm.txt,white
20659,2010_05870.htm.txt,white
20660,2010_08784.htm.txt,white
20661,2011_00720.htm.txt,white
20662,2011_00728.htm.txt,white
20663,2011_01053.htm.txt,white
20664,2011_01062.htm.txt,white
20665,2011_01405.htm.txt,hispanic
20666,2011_01522.htm.txt,white
20667,2011_01577.htm.txt,white
20668,2011_05563.htm.txt,white
20669,2011_06400.htm.txt,white
20670,2011_06945.htm.txt,white
20671,2011_07122.htm.txt,white
20672,2011_07377.htm.txt,hispanic
20673,2011_08293.htm.txt,white
20674,2011_08485.htm.txt,white
20675,2008_09166.htm.txt,hispanic
20676,2008_09480.htm.txt,white
20677,2009_03600.htm.txt,black
20678,2009_04012.htm.txt,hispanic
20679,2009_07319.htm.txt,white
20680,2009_07510.htm.txt,white
20681,2009_07766.htm.txt,white
20682,2008_00187.htm.txt,hispanic
20683,2008_00361.htm.txt,white
20684,2008_01383.htm.txt,hispanic
20685,2008_03082.htm.txt,api
20686,2008_03310.htm.txt,hispanic
20687,2008_03398.htm.txt,hispanic
20688,2008_03699.htm.txt,white
20689,2008_05007.htm.txt,hispanic
20690,2008_05383.htm.txt,white
20691,2008_07708.htm.txt,white
20692,2006_08819.htm.txt,white
20693,2006_09112.htm.txt,white
20694,2007_00060.htm.txt,hispanic
20695,2007_01165.htm.txt,white
20696,2007_01204.htm.txt,white
20697,2007_04353.htm.txt,white
20698,2007_04565.htm.txt,hispanic
20699,2007_06925.htm.txt,hispanic
20700,2007_07318.htm.txt,white
20701,2007_07755.htm.txt,white
20702,2007_08113.htm.txt,white
20703,2005_08861.htm.txt,white
20704,2006_05209.htm.txt,white
20705,2006_07573.htm.txt,white
20706,2006_07606.htm.txt,white
20707,2014_01973.htm.txt,hispanic
20708,2014_02334.htm.txt,white
20709,2014_02863.htm.txt,white
20710,2014_02885.htm.txt,white
20711,2014_04433.htm.txt,hispanic
20712,2014_06374.htm.txt,api
20713,2014_06879.htm.txt,hispanic
20714,2014_07283.htm.txt,white
20715,2014_08264.htm.txt,hispanic
20716,2014_08487.htm.txt,white
20717,2014_08716.htm.txt,white
20718,2015_00289.htm.txt,hispanic
20719,2015_00307.htm.txt,white
20720,2015_00973.htm.txt,white
20721,2015_01184.htm.txt,hispanic
20722,2015_02212.htm.txt,white
20723,2015_03051.htm.txt,hispanic
20724,2015_03304.htm.txt,hispanic
20725,2013_02337.htm.txt,white
20726,2013_02485.htm.txt,white
20727,2013_03619.htm.txt,white
20728,2013_04876.htm.txt,hispanic
20729,2014_00300.htm.txt,white
20730,2014_00577.htm.txt,hispanic
20731,2014_01135.htm.txt,white
20732,2015_05394.htm.txt,white
20733,2015_05401.htm.txt,hispanic
20734,2015_05571.htm.txt,white
20735,2015_05616.htm.txt,hispanic
20736,2015_07053.htm.txt,white
20737,2015_07335.htm.txt,white
20738,2015_08921.htm.txt,white
20739,2015_08974.htm.txt,white
20740,2016_00272.htm.txt,white
20741,2016_00898.htm.txt,white
20742,2016_05080.htm.txt,hispanic
20743,2016_06553.htm.txt,hispanic
20744,2016_06659.htm.txt,white
20745,2016_06783.htm.txt,white
20746,2016_06871.htm.txt,white
20747,2016_06883.htm.txt,white
20748,2016_07577.htm.txt,white
20749,2016_08188.htm.txt,white
20750,2016_08298.htm.txt,white
20751,2016_08327.htm.txt,white
20752,2017_01299.htm.txt,hispanic
20753,2017_02903.htm.txt,hispanic
20754,2017_03122.htm.txt,white
20755,2017_03846.htm.txt,white
20756,2017_03909.htm.txt,white
20757,2017_05158.htm.txt,white
20758,2010_00239.htm.txt,white
20759,2010_00884.htm.txt,hispanic
20760,2010_01073.htm.txt,white
20761,2010_01138.htm.txt,white
20762,2010_02580.htm.txt,white
20763,2010_02584.htm.txt,white
20764,2010_03092.htm.txt,white
20765,2010_03975.htm.txt,white
20766,2010_08258.htm.txt,white
20767,2011_00913.htm.txt,white
20768,2011_02042.htm.txt,white
20769,2011_02162.htm.txt,white
20770,2011_02267.htm.txt,white
20771,2011_03770.htm.txt,white
20772,2008_08883.htm.txt,white
20773,2009_01816.htm.txt,white
20774,2009_05356.htm.txt,white
20775,2009_06714.htm.txt,hispanic
20776,2009_08247.htm.txt,white
20777,2008_00823.htm.txt,white
20778,2008_01962.htm.txt,white
20779,2008_02128.htm.txt,hispanic
20780,2008_02402.htm.txt,white
20781,2008_02611.htm.txt,hispanic
20782,2008_02860.htm.txt,white
20783,2008_04484.htm.txt,white
20784,2008_05107.htm.txt,white
20785,2008_05247.htm.txt,white
20786,2008_05721.htm.txt,white
20787,2008_06728.htm.txt,white
20788,2008_07701.htm.txt,white
20789,2004_02768.htm.txt,white
20790,2004_06032.htm.txt,api
20791,2004_07347.htm.txt,white
20792,2004_08127.htm.txt,white
20793,2004_08893.htm.txt,white
20794,2005_01030.htm.txt,hispanic
20795,2005_05094.htm.txt,white
20796,2005_06043.htm.txt,white
20797,2005_06335.htm.txt,white
20798,2005_06347.htm.txt,white
20799,2005_08130.htm.txt,white
20800,2006_10039.htm.txt,white
20801,2007_02582.htm.txt,white
20802,2007_03159.htm.txt,white
20803,2007_03167.htm.txt,white
20804,2007_04959.htm.txt,white
20805,2007_06713.htm.txt,hispanic
20806,2007_07730.htm.txt,white
20807,2006_00532.htm.txt,white
20808,2006_01191.htm.txt,hispanic
20809,2006_03609.htm.txt,white
20810,2006_03611.htm.txt,white
20811,2006_04871.htm.txt,white
20812,2006_07750.htm.txt,white
20813,2006_08159.htm.txt,white
20814,2006_08276.htm.txt,white
20815,2006_08395.htm.txt,white
20816,2014_01844.htm.txt,white
20817,2014_04672.htm.txt,white
20818,2014_07782.htm.txt,white
20819,2015_02636.htm.txt,white
20820,2013_02862.htm.txt,white
20821,2013_06117.htm.txt,white
20822,2013_06479.htm.txt,white
20823,2015_09495.htm.txt,white
20824,2016_03357.htm.txt,white
20825,2016_05481.htm.txt,white
20826,2017_03347.htm.txt,white
20827,2010_00277.htm.txt,white
20828,2010_03962.htm.txt,white
20829,2010_05577.htm.txt,white
20830,2010_06379.htm.txt,white
20831,2010_07966.htm.txt,white
20832,2010_08595.htm.txt,white
20833,2010_09523.htm.txt,white
20834,2011_00537.htm.txt,hispanic
20835,2011_00710.htm.txt,white
20836,2011_04282.htm.txt,white
20837,2011_05528.htm.txt,white
20838,2011_07082.htm.txt,white
20839,2008_08501.htm.txt,white
20840,2008_08767.htm.txt,white
20841,2008_10023.htm.txt,white
20842,2009_01676.htm.txt,white
20843,2009_02000.htm.txt,white
20844,2009_02388.htm.txt,api
20845,2007_09049.htm.txt,white
20846,2007_09238.htm.txt,hispanic
20847,2007_09250.htm.txt,hispanic
20848,2007_09788.htm.txt,white
20849,2008_01564.htm.txt,hispanic
20850,2008_02613.htm.txt,white
20851,2008_02862.htm.txt,white
20852,2008_03028.htm.txt,api
20853,2008_03466.htm.txt,hispanic
20854,2008_04718.htm.txt,white
20855,2003_18247.htm.txt,hispanic
20856,2003_18495.htm.txt,white
20857,2003_19127.htm.txt,white
20858,2003_19352.htm.txt,white
20859,2003_19524.htm.txt,white
20860,2003_19764.htm.txt,white
20861,2004_00390.htm.txt,white
20862,2004_02413.htm.txt,white
20863,2004_02775.htm.txt,white
20864,2004_04051.htm.txt,white
20865,2004_04360.htm.txt,hispanic
20866,2004_05673.htm.txt,white
20867,2004_07184.htm.txt,hispanic
20868,2004_09306.htm.txt,white
20869,2004_09535.htm.txt,white
20870,2005_01215.htm.txt,white
20871,2005_07390.htm.txt,white
20872,2005_07547.htm.txt,hispanic
20873,2007_02573.htm.txt,white
20874,2007_03717.htm.txt,hispanic
20875,2007_04662.htm.txt,api
20876,2007_06892.htm.txt,white
20877,2007_06908.htm.txt,white
20878,2005_09739.htm.txt,white
20879,2005_10146.htm.txt,white
20880,2006_00364.htm.txt,white
20881,2006_02927.htm.txt,white
20882,2006_03799.htm.txt,white
20883,2014_01777.htm.txt,white
20884,2014_02071.htm.txt,white
20885,2014_02075.htm.txt,white
20886,2014_02083.htm.txt,white
20887,2014_02090.htm.txt,white
20888,2014_02448.htm.txt,white
20889,2014_02617.htm.txt,white
20890,2014_08352.htm.txt,white
20891,2015_00548.htm.txt,white
20892,2015_03551.htm.txt,white
20893,2015_03569.htm.txt,white
20894,2013_07055.htm.txt,white
20895,2013_08662.htm.txt,white
20896,2015_05495.htm.txt,white
20897,2015_05695.htm.txt,white
20898,2015_05707.htm.txt,white
20899,2015_09116.htm.txt,hispanic
20900,2016_02376.htm.txt,white
20901,2016_05392.htm.txt,white
20902,2016_05653.htm.txt,white
20903,2017_00487.htm.txt,white
20904,2017_00664.htm.txt,white
20905,2017_02831.htm.txt,white
20906,2017_03765.htm.txt,white
20907,2017_04114.htm.txt,white
20908,2017_05968.htm.txt,white
20909,2010_00278.htm.txt,white
20910,2010_00285.htm.txt,white
20911,2010_01818.htm.txt,hispanic
20912,2010_01819.htm.txt,hispanic
20913,2010_01822.htm.txt,white
20914,2010_01982.htm.txt,white
20915,2010_05414.htm.txt,hispanic
20916,2010_06527.htm.txt,white
20917,2010_06598.htm.txt,white
20918,2011_00400.htm.txt,hispanic
20919,2011_00699.htm.txt,white
20920,2011_03090.htm.txt,white
20921,2011_03257.htm.txt,white
20922,2011_05083.htm.txt,hispanic
20923,2011_07248.htm.txt,white
20924,2011_07440.htm.txt,hispanic
20925,2011_08387.htm.txt,white
20926,2008_08721.htm.txt,white
20927,2009_00568.htm.txt,white
20928,2009_02008.htm.txt,white
20929,2009_03554.htm.txt,white
20930,2009_05576.htm.txt,white
20931,2009_06576.htm.txt,hispanic
20932,2009_06878.htm.txt,white
20933,2009_08240.htm.txt,white
20934,2008_00471.htm.txt,white
20935,2008_01156.htm.txt,white
20936,2008_01969.htm.txt,white
20937,2008_02861.htm.txt,hispanic
20938,2008_03481.htm.txt,white
20939,2008_05088.htm.txt,white
20940,2008_06217.htm.txt,white
20941,2008_07644.htm.txt,hispanic
20942,2003_19142.htm.txt,white
20943,2004_02773.htm.txt,white
20944,2004_04365.htm.txt,hispanic
20945,2005_00279.htm.txt,white
20946,2005_00407.htm.txt,white
20947,2005_00409.htm.txt,white
20948,2005_01745.htm.txt,white
20949,2005_04251.htm.txt,white
20950,2005_04252.htm.txt,white
20951,2005_08141.htm.txt,white
20952,2006_09007.htm.txt,white
20953,2006_09279.htm.txt,hispanic
20954,2007_00678.htm.txt,white
20955,2007_01134.htm.txt,white
20956,2007_03151.htm.txt,white
20957,2007_03152.htm.txt,white
20958,2007_06536.htm.txt,hispanic
20959,2007_07716.htm.txt,white
20960,2006_01028.htm.txt,white
20961,2006_02571.htm.txt,white
20962,2006_05035.htm.txt,white
20963,2006_05666.htm.txt,hispanic
20964,2006_05819.htm.txt,hispanic
20965,2006_07368.htm.txt,white
20966,2006_07373.htm.txt,white
20967,2014_02788.htm.txt,white
20968,2014_03290.htm.txt,api
20969,2014_06989.htm.txt,white
20970,2014_08464.htm.txt,white
20971,2015_02947.htm.txt,white
20972,2013_03109.htm.txt,white
20973,2013_04015.htm.txt,white
20974,2013_05543.htm.txt,white
20975,2013_07499.htm.txt,white
20976,2013_07988.htm.txt,white
20977,2014_00682.htm.txt,white
20978,2015_05968.htm.txt,white
20979,2016_00646.htm.txt,white
20980,2016_01196.htm.txt,white
20981,2016_02109.htm.txt,white
20982,2016_04245.htm.txt,white
20983,2016_05178.htm.txt,white
20984,2017_04297.htm.txt,hispanic
20985,2017_04298.htm.txt,hispanic
20986,2017_05861.htm.txt,hispanic
20987,2017_06094.htm.txt,hispanic
20988,2017_06301.htm.txt,white
20989,2010_00282.htm.txt,white
20990,2010_00873.htm.txt,white
20991,2010_00878.htm.txt,white
20992,2010_01525.htm.txt,white
20993,2010_05802.htm.txt,white
20994,2010_07180.htm.txt,hispanic
20995,2010_07196.htm.txt,white
20996,2010_07360.htm.txt,white
20997,2010_07781.htm.txt,white
20998,2010_08974.htm.txt,hispanic
20999,2011_00697.htm.txt,white
21000,2011_01670.htm.txt,white
21001,2011_01865.htm.txt,white
21002,2011_02893.htm.txt,white
21003,2011_04071.htm.txt,white
21004,2011_04076.htm.txt,hispanic
21005,2011_04714.htm.txt,white
21006,2011_05524.htm.txt,white
21007,2011_07437.htm.txt,white
21008,2011_08168.htm.txt,white
21009,2008_09633.htm.txt,white
21010,2008_10178.htm.txt,hispanic
21011,2009_00516.htm.txt,white
21012,2009_00569.htm.txt,hispanic
21013,2009_01814.htm.txt,white
21014,2009_03748.htm.txt,black
21015,2009_04092.htm.txt,white
21016,2009_04451.htm.txt,hispanic
21017,2009_04931.htm.txt,hispanic
21018,2009_08252.htm.txt,white
21019,2007_09007.htm.txt,white
21020,2007_09381.htm.txt,hispanic
21021,2007_10187.htm.txt,white
21022,2007_10188.htm.txt,white
21023,2007_10189.htm.txt,white
21024,2008_00529.htm.txt,white
21025,2008_00718.htm.txt,black
21026,2008_01779.htm.txt,white
21027,2008_01979.htm.txt,white
21028,2008_02624.htm.txt,white
21029,2008_04886.htm.txt,white
21030,2008_07008.htm.txt,hispanic
21031,2008_07019.htm.txt,white
21032,2008_07678.htm.txt,white
21033,2008_08337.htm.txt,white
21034,2003_18248.htm.txt,white
21035,2003_18867.htm.txt,white
21036,2003_18875.htm.txt,white
21037,2003_20022.htm.txt,white
21038,2004_00251.htm.txt,white
21039,2004_00379.htm.txt,black
21040,2004_00680.htm.txt,white
21041,2004_01045.htm.txt,white
21042,2004_01416.htm.txt,white
21043,2004_02779.htm.txt,white
21044,2004_03575.htm.txt,white
21045,2004_04210.htm.txt,white
21046,2004_04223.htm.txt,white
21047,2004_04357.htm.txt,white
21048,2004_05480.htm.txt,white
21049,2005_01221.htm.txt,white
21050,2005_01226.htm.txt,white
21051,2005_02500.htm.txt,white
21052,2005_05110.htm.txt,hispanic
21053,2005_05799.htm.txt,hispanic
21054,2005_05918.htm.txt,white
21055,2005_06589.htm.txt,hispanic
21056,2005_06693.htm.txt,white
21057,2005_06945.htm.txt,white
21058,2005_07388.htm.txt,white
21059,2005_07545.htm.txt,hispanic
21060,2005_07564.htm.txt,hispanic
21061,2005_08137.htm.txt,white
21062,2006_09657.htm.txt,hispanic
21063,2007_00677.htm.txt,white
21064,2007_01099.htm.txt,white
21065,2007_01327.htm.txt,hispanic
