,File,Judges
14484,2004_07712.htm.txt,"The defendant's challenges to various summation comments made by the prosecutor are, for the most p..."
14485,2004_07713.htm.txt,"The defendant's remaining contentions are without merit. S. Miller, J.P., Luciano, Crane and Skelos..."
14486,2004_07714.htm.txt,To the extent that the defendant's claim of ineffective assistance of counsel is premised upon his ...
14487,2004_07715.htm.txt,"PRUDENTI, P.J., ALTMAN, KRAUSMAN, ADAMS and SPOLZINO, JJ."
14488,2004_07716.htm.txt,The defendant's remaining contentions either are unpreserved for appellate review or without merit....
14489,2004_07717.htm.txt,"The defendant's remaining contention is without merit. Santucci, J.P., Adams, Mastro and Spolzino, ..."
14490,2004_07718.htm.txt,"The defendant's remaining contention is without merit. H. Miller, J.P., S. Miller, Krausman and Gol..."
14491,2004_07719.htm.txt,"The defendant's remaining contentions are without merit. Florio, J.P., Smith, Rivera and Fisher, JJ..."
14492,2004_07720.htm.txt,The defendant's contention that his conviction was the product of a compromise verdict is without m...
14493,2004_07721.htm.txt,"Peters, Mugglin, Rose and Lahtinen, JJ., concur. Ordered that the judgment is af"
14494,2004_07722.htm.txt,"Crew III, Spain, Lahtinen and Kane, JJ., concur. Ordered that the judgment is af"
14495,2004_07723.htm.txt,"Cardona, P.J., Mercure, Carpinello and Rose, JJ., concur. Ordered that the judgment is af"
14496,2004_07724.htm.txt,"Cardona, P.J., Mercure, Peters and Spain, JJ., concur. Ordered that the judgment is af"
14497,2004_07725.htm.txt,"Cardona, P.J., Peters, Spain, Mugglin and Rose, JJ., concur. [*2]Ordered that the judgment is af"
14498,2004_07726.htm.txt,"Crew III, J.P., Peters, Mugglin and Lahtinen, JJ., concur. Ordered that the judgment is af"
14499,2004_07727.htm.txt,"Cardona, P.J., Mercure, Carpinello and Lahtinen, JJ., concur. Ordered that the judgment is af"
14500,2004_07728.htm.txt,"Cardona, P.J., Peters, Spain and Carpinello, JJ., concur. Ordered that the judgment is modified, on..."
14501,2004_07730.htm.txt,"Mercure, J.P., Peters, Mugglin, Lahtinen and Kane, JJ., concur. Ordered that the judgment is af"
14502,2004_07731.htm.txt,"Crew III, J.P., Peters, Mugglin and Lahtinen, JJ., concur. Ordered that the judgment is af"
14503,2004_07732.htm.txt,"Crew III, J.P., Peters, Spain, Carpinello and Mugglin, JJ., concur. Ordered that the judgment is af"
14504,2004_07769.htm.txt,
14505,2004_07770.htm.txt,
14506,2004_07772.htm.txt,
14507,2004_07777.htm.txt,
14508,2004_07781.htm.txt,
14509,2004_07783.htm.txt,
14510,2004_07788.htm.txt,
14511,2004_07790.htm.txt,
14512,2004_07796.htm.txt,
14513,2004_07837.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14514,2004_07838.htm.txt,"The defendant did not show that, but for counsel's allegedly deficient performance, she would not h..."
14515,2004_07839.htm.txt,"The defendant's remaining contentions, raised in his supplemental pro se brief, either are unpreser..."
14516,2004_07840.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14517,2004_07841.htm.txt,The defendant claims that the enhanced sentence he received as a persistent violent felony offender...
14518,2004_07842.htm.txt,The defendant's remaining contentions either are unpreserved for appellate review or without merit....
14519,2004_07843.htm.txt,"The sentence imposed was not excessive (see People v Suitte, 90 AD2d 80 [1982]). [*2] The defendant..."
14520,2004_07844.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14521,2004_07845.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14522,2004_07846.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14523,2004_07847.htm.txt,We have reviewed the record and agree with the defendant's assigned counsel that there are no nonfr...
14524,2004_07848.htm.txt,We have reviewed the record and agree with the defendant's assigned counsel that there are no nonfr...
14525,2004_07849.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14526,2004_07850.htm.txt,"The County Court exceeded its authority in sentencing the defendant, as a youthful offender, to con..."
14527,2004_07851.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14528,2004_07852.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14529,2004_07853.htm.txt,"Contrary to the defendant's contention, the County Court properly denied his motion to dismiss the ..."
14530,2004_07854.htm.txt,The defendant's remaining contentions either are unpreserved for appellate review or without merit....
14531,2004_07855.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14532,2004_07856.htm.txt,"Mercure, J.P., Spain, Carpinello and Lahtinen, JJ., concur. Ordered that the judgment is af"
14533,2004_07857.htm.txt,"Cardona, P.J., Mercure, Crew III and Spain, JJ., concur. [*4]Ordered that the judgment is af"
14534,2004_07858.htm.txt,"Cardona, P.J., Mercure, Spain and Carpinello, JJ., concur. Ordered that the judgment is af"
14535,2004_07859.htm.txt,"Mercure, J.P., Crew III, Mugglin and Rose, JJ., concur. Ordered that the judgment is af"
14536,2004_07860.htm.txt,"Mercure, Peters, Spain and Carpinello, JJ., concur. Ordered that the judgment is af"
14537,2004_07861.htm.txt,"Cardona, P.J., Crew III, Spain and Carpinello, JJ., concur. Ordered that the judgment is af"
14538,2004_07862.htm.txt,"Crew III, J.P., Carpinello, Mugglin, Lahtinen and Kane, JJ., concur. Ordered that the decision is w..."
14539,2004_07863.htm.txt,"Mercure, J.P., Crew III, Mugglin and Rose, JJ., concur. Ordered that the judgment is af"
14540,2004_07864.htm.txt,"Cardona, P.J., Crew III, Peters, Carpinello and Kane, JJ., concur. Ordered that the decision is wit..."
14541,2004_07865.htm.txt,"Mercure, J.P., Crew III, Spain, Rose and Lahtinen, JJ., concur. Ordered that the judgment is af"
14542,2004_07866.htm.txt,"Peters, Mugglin, Rose and Kane, JJ., concur. Ordered that the judgment is af"
14543,2004_07867.htm.txt,"Cardona, P.J., Crew III, Carpinello, Mugglin and Rose, JJ., concur. Ordered that the judgment is af"
14544,2004_07868.htm.txt,"Cardona, P.J., Spain, Mugglin, Rose and Kane, JJ., concur. Ordered that the judgment is affirmed, a..."
14545,2004_07869.htm.txt,"Peters, J.P., Mugglin, Rose and Lahtinen, JJ., concur. Ordered that the order is reversed, on the l..."
14546,2004_07905.htm.txt,
14547,2004_07913.htm.txt,
14548,2004_07914.htm.txt,
14549,2004_07917.htm.txt,
14550,2004_07919.htm.txt,
14551,2004_07921.htm.txt,
14552,2004_07925.htm.txt,
14553,2004_07928.htm.txt,
14554,2004_07929.htm.txt,
14555,2004_07930.htm.txt,
14556,2004_07939.htm.txt,
14557,2004_07942.htm.txt,
14558,2004_07944.htm.txt,
14559,2004_07957.htm.txt,
14560,2004_07964.htm.txt,
14561,2004_07965.htm.txt,
14562,2004_07966.htm.txt,
14563,2004_07970.htm.txt,
14564,2004_07975.htm.txt,
14565,2004_07978.htm.txt,
14566,2004_07979.htm.txt,
14567,2004_07984.htm.txt,
14568,2004_07985.htm.txt,
14569,2004_07989.htm.txt,
14570,2004_07991.htm.txt,
14571,2004_07992.htm.txt,
14572,2004_07995.htm.txt,
14573,2004_08006.htm.txt,"Cardona, P.J., Mercure, Crew III and Spain, JJ., concur. Ordered that the judgment and order are af"
14574,2004_08007.htm.txt,"Cardona, P.J., Spain, Carpinello and Kane, JJ., concur. Ordered that the judgment is af"
14575,2004_08008.htm.txt,"Mercure, J.P., Crew III, Spain and Carpinello, JJ., concur. Ordered that the judgment is af"
14576,2004_08009.htm.txt,"Mercure, J.P., Spain, Lahtinen and Kane, JJ., concur. Ordered that the judgment is af"
14577,2004_08010.htm.txt,"Mercure, J.P., Spain, Lahtinen and Kane, JJ., concur. Ordered that the judgment is af"
14578,2004_08011.htm.txt,"Mercure, J.P., Peters, Spain, Lahtinen and Kane, JJ., concur. Ordered that the judgment is af"
14579,2004_08012.htm.txt,"Cardona, P.J., Mercure, Spain and Carpinello, JJ., concur. Ordered that the judgment is af"
14580,2004_08013.htm.txt,"Mercure, J.P., Crew III, Rose and Lahtinen, JJ., concur. Ordered that the judgment is modified, on ..."
14581,2004_08014.htm.txt,"Mercure, J.P., Crew III, Spain and Lahtinen, JJ., concur. Ordered that the judgment is af"
14582,2004_08015.htm.txt,"Crew III, J.P., Peters, Mugglin and Lahtinen, JJ., concur. Ordered that the judgment is af"
14583,2004_08016.htm.txt,"Crew III, J.P., Carpinello, Mugglin, Rose and Lahtinen, JJ., concur. [*2]Ordered that the decision ..."
14584,2004_08017.htm.txt,"Crew III, J.P., Peters, Rose and Lahtinen, JJ., concur. Ordered that the judgment is af"
14585,2004_08018.htm.txt,"Mercure, J.P., Crew III, Peters, Rose and Kane, JJ., concur. Ordered that the judgment is affirmed,..."
14586,2004_08019.htm.txt,"Mercure, J.P., Spain, Carpinello and Kane, JJ., concur. Ordered that the order is affirmed, without"
14587,2004_08110.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14588,2004_08111.htm.txt,"The defendant's remaining contentions are without merit. Florio, J.P., Smith, Rivera and Fisher, JJ..."
14589,2004_08112.htm.txt,The defendant's arguments regarding alleged improper comments by the prosecution during summation a...
14590,2004_08113.htm.txt,The defendant's remaining contentions either are unpreserved for appellate review or without merit....
14591,2004_08114.htm.txt,"The defendant's remaining contention is without merit. S. Miller, J.P., Schmidt, Mastro and Fisher,..."
14592,2004_08115.htm.txt,We reject the defendant's contention that the sentence imposed on the sodomy in the [*2]first degre...
14593,2004_08116.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14594,2004_08117.htm.txt,The defendant's contention that the prosecutor's summation comments denied him a fair trial is larg...
14595,2004_08118.htm.txt,"The defendant's remaining contentions, including those raised in his supplemental pro se brief, are..."
14596,2004_08119.htm.txt,"During the plea colloquy, the defendant explicitly waived his right to appeal. Moreover, we note th..."
14597,2004_08121.htm.txt,"The defendant's remaining contentions, including those raised in his supplemental pro se brief, eit..."
14598,2004_08122.htm.txt,We have reviewed the record and agree with the defendant's assigned counsel that there are no nonfr...
14599,2004_08123.htm.txt,We have reviewed the record and agree with the defendant's assigned counsel that there are no nonfr...
14600,2004_08124.htm.txt,The defendant's contention that his guilt was not proven by legally sufficient evidence is unpreser...
14601,2004_08125.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14602,2004_08126.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14603,2004_08127.htm.txt,"The defendant's remaining contentions either are unpreserved for appellate review, without merit, o..."
14604,2004_08128.htm.txt,"Contrary to the defendant's contention on appeal, there was no arguable factual basis to set aside ..."
14605,2004_08129.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14606,2004_08130.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14607,2004_08131.htm.txt,"The defendant's remaining contentions are without merit. Florio, J.P., Krausman, Cozier and Rivera,..."
14608,2004_08132.htm.txt,"Contrary to the defendant's contention, the statements made by a certain prospective juror  did not..."
14609,2004_08133.htm.txt,"The defendant's remaining contentions are unpreserved for appellate review. Ritter, J.P., Goldstein..."
14610,2004_08134.htm.txt,"The defendant's remaining contentions are without merit. Santucci, J.P., Smith, Luciano, Schmidt an..."
14611,2004_08135.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14612,2004_08136.htm.txt,We have reviewed the record and agree with the defendant's assigned counsel that there are no nonfr...
14613,2004_08137.htm.txt,"The defendant's remaining contentions, including those raised in his supplemental pro se brief, are..."
14614,2004_08138.htm.txt,"We find, however, that the defendant's adjudication as a second felony offender is without basis in..."
14615,2004_08139.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14616,2004_08140.htm.txt,The defendant's argument regarding alleged improper comments by the prosecution during summation is...
14617,2004_08147.htm.txt,
14618,2004_08149.htm.txt,
14619,2004_08150.htm.txt,
14620,2004_08153.htm.txt,
14621,2004_08158.htm.txt,
14622,2004_08161.htm.txt,
14623,2004_08164.htm.txt,
14624,2004_08166.htm.txt,
14625,2004_08167.htm.txt,
14626,2004_08169.htm.txt,
14627,2004_08230.htm.txt,The defendant's contention that the evidence was legally insufficient to support his convictions is...
14628,2004_08231.htm.txt,The defendant's contention that the evidence was legally insufficient to establish his identity as ...
14629,2004_08232.htm.txt,The defendant's remaining contentions either are without merit or do not warrant reversal. Santucci...
14630,2004_08233.htm.txt,The defendant's remaining contentions either are unpreserved for appellate review or without merit....
14631,2004_08234.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14632,2004_08235.htm.txt,The defendant's claim that the judgment of conviction should be reversed based upon the late disclo...
14633,2004_08236.htm.txt,We have reviewed the record and agree with the defendant's assigned counsel that there are no nonfr...
14634,2004_08237.htm.txt,We agree with the People's contention that the period during which these proceedings were litigated...
14635,2004_08238.htm.txt,"The sentence imposed was not excessive (see People v Suitte, 90 AD2d 80 [1982]). H. Miller, J.P., C..."
14636,2004_08239.htm.txt,"The defendant's remaining contentions are without merit. Ritter, J.P., Goldstein, Adams and Crane, ..."
14637,2004_08240.htm.txt,We have reviewed the record and agree with the defendant's assigned counsel that there are no nonfr...
14638,2004_08241.htm.txt,"The defendant's remaining contentions are without merit. Ritter, J.P., Smith, Goldstein and Lifson,..."
14639,2004_08242.htm.txt,"The defendant's remaining contentions, including those raised in his supplemental pro se brief, eit..."
14640,2004_08243.htm.txt,"The defendant received the effective assistance of counsel (see People v Benevento, 91 NY2d 708 [19..."
14641,2004_08244.htm.txt,"RITTER, J.P., SANTUCCI, S. MILLER and RIVERA, JJ."
14642,2004_08245.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14643,2004_08246.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14644,2004_08247.htm.txt,"The defendant's remaining contentions either are academic in light of our determination, without me..."
14645,2004_08248.htm.txt,"Viewing the evidence in the light most favorable to the prosecution (see People v Contes, 60 NY2d 6..."
14646,2004_08249.htm.txt,"Viewing the evidence in the light most favorable to the prosecution (see People v Contes, 60 NY2d 6..."
14647,2004_08250.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14648,2004_08251.htm.txt,We reject the defendant's contention that the court erred in admitting certain testimony as evidenc...
14649,2004_08252.htm.txt,"The defendant's remaining contentions, including those raised in his supplemental pro se brief, eit..."
14650,2004_08253.htm.txt,We have reviewed the record and agree with the defendant's assigned counsel that there are no nonfr...
14651,2004_08254.htm.txt,The defendant's remaining contentions either are unpreserved for appellate review or without merit....
14652,2004_08255.htm.txt,The defendant's remaining contentions either are unpreserved for appellate review or without merit....
14653,2004_08263.htm.txt,"Mercure, J.P., Mugglin, Rose and Lahtinen, JJ., concur. Ordered that the judgment is af"
14654,2004_08264.htm.txt,"Mercure, J.P., Peters, Mugglin and Rose, JJ., concur. Ordered that the judgment is af"
14655,2004_08265.htm.txt,"Cardona, P.J., Crew III, Spain and Carpinello, JJ., concur. Ordered that the judgment is af"
14656,2004_08266.htm.txt,"Mercure, J.P., Crew III, Lahtinen and Kane, JJ., concur. Ordered that the judgment and order are af"
14657,2004_08267.htm.txt,"Mercure, Spain, Carpinello and Kane, JJ., concur. Ordered that the judgment is af"
14658,2004_08268.htm.txt,"Cardona, P.J., Peters, Mugglin and Rose, JJ., concur. Ordered that the judgment and order are af"
14659,2004_08269.htm.txt,"Mercure, J.P., Crew III, Peters and Spain, JJ., concur. Ordered that the judgment is af"
14660,2004_08270.htm.txt,"Cardona, P.J., Peters, Spain and Carpinello, JJ., concur. Ordered that the judgment is af"
14661,2004_08271.htm.txt,"Mercure, J.P., Crew III, Peters and Carpinello, JJ., concur. Ordered that the judgment is af"
14662,2004_08272.htm.txt,"Cardona, P.J., Mercure, Spain and Carpinello, JJ., concur. Ordered that the judgment is af"
14663,2004_08273.htm.txt,"Mercure, Crew III, Spain and Carpinello, JJ., concur. Ordered that the judgment is af"
14664,2004_08283.htm.txt,"Spain, J.P., Mugglin, Rose and Kane, JJ., concur. [*3]Ordered that the order is affirmed, without"
14665,2004_08310.htm.txt,
14666,2004_08313.htm.txt,
14667,2004_08315.htm.txt,
14668,2004_08316.htm.txt,
14669,2004_08325.htm.txt,
14670,2004_08328.htm.txt,
14671,2004_08331.htm.txt,
14672,2004_08333.htm.txt,
14673,2004_08342.htm.txt,
14674,2004_08343.htm.txt,
14675,2004_08355.htm.txt,
14676,2004_08359.htm.txt,
14677,2004_08360.htm.txt,
14678,2004_08362.htm.txt,
14679,2004_08386.htm.txt,"Pigott, Jr., P.J., Green and Hurlbutt, JJ."
14680,2004_08387.htm.txt,
14681,2004_08388.htm.txt,"PIGOTT, JR., P.J., GREEN, PINE, HURLBUTT, AND SCUDDER, JJ."
14682,2004_08389.htm.txt,"PIGOTT, JR., P.J., GREEN, PINE, HURLBUTT, AND SCUDDER, JJ."
14683,2004_08390.htm.txt,"PIGOTT, JR., P.J., GREEN, PINE, HURLBUTT, AND SCUDDER, JJ."
14684,2004_08391.htm.txt,
14685,2004_08392.htm.txt,
14686,2004_08393.htm.txt,
14687,2004_08395.htm.txt,
14688,2004_08398.htm.txt,
14689,2004_08399.htm.txt,
14690,2004_08400.htm.txt,
14691,2004_08401.htm.txt,
14692,2004_08402.htm.txt,"HURLBUTT, J.P., KEHOE, GORSKI, MARTOCHE, AND HAYES, JJ."
14693,2004_08427.htm.txt,
14694,2004_08428.htm.txt,
14695,2004_08429.htm.txt,
14696,2004_08430.htm.txt,
14697,2004_08432.htm.txt,
14698,2004_08433.htm.txt,
14699,2004_08434.htm.txt,
14700,2004_08435.htm.txt,
14701,2004_08436.htm.txt,
14702,2004_08456.htm.txt,"PIGOTT, JR., P.J., PINE, HURLBUTT, KEHOE, AND LAWTON, JJ."
14703,2004_08457.htm.txt,
14704,2004_08458.htm.txt,
14705,2004_08459.htm.txt,
14706,2004_08460.htm.txt,"PIGOTT, JR., P.J., PINE, HURLBUTT, KEHOE, AND LAWTON, JJ."
14707,2004_08461.htm.txt,
14708,2004_08463.htm.txt,
14709,2004_08464.htm.txt,"GREEN, J.P., SCUDDER, GORSKI, MARTOCHE, AND HAYES, JJ."
14710,2004_08465.htm.txt,
14711,2004_08466.htm.txt,
14712,2004_08467.htm.txt,
14713,2004_08468.htm.txt,
14714,2004_08480.htm.txt,
14715,2004_08481.htm.txt,"HURLBUTT, J.P., SCUDDER, KEHOE, GORSKI, AND MARTOCHE, JJ."
14716,2004_08482.htm.txt,
14717,2004_08483.htm.txt,
14718,2004_08484.htm.txt,
14719,2004_08485.htm.txt,
14720,2004_08486.htm.txt,
14721,2004_08487.htm.txt,
14722,2004_08500.htm.txt,
14723,2004_08501.htm.txt,
14724,2004_08502.htm.txt,
14725,2004_08503.htm.txt,
14726,2004_08528.htm.txt,
14727,2004_08529.htm.txt,"PIGOTT, JR., P.J., GREEN, KEHOE, GORSKI, AND HAYES, JJ."
14728,2004_08530.htm.txt,
14729,2004_08531.htm.txt,
14730,2004_08532.htm.txt,
14731,2004_08534.htm.txt,
14732,2004_08536.htm.txt,
14733,2004_08537.htm.txt,
14734,2004_08538.htm.txt,"PINE, J.P., HURLBUTT, SCUDDER, MARTOCHE, AND LAWTON, JJ."
14735,2004_08539.htm.txt,
14736,2004_08540.htm.txt,
14737,2004_08564.htm.txt,
14738,2004_08565.htm.txt,
14739,2004_08566.htm.txt,
14740,2004_08567.htm.txt,
14741,2004_08568.htm.txt,
14742,2004_08576.htm.txt,"GREEN, J.P., PINE, HURLBUTT, SCUDDER, AND KEHOE, JJ. "
14743,2004_08577.htm.txt,"PINE, J.P., HURLBUTT, SCUDDER, AND KEHOE, JJ. "
14744,2004_08578.htm.txt,"PIGOTT, JR., P.J., GREEN, SCUDDER, KEHOE, AND LAWTON, JJ. "
14745,2004_08579.htm.txt,"GREEN, J.P., SCUDDER, KEHOE, AND HAYES, JJ. "
14746,2004_08580.htm.txt,"PIGOTT, JR., P.J., HURLBUTT, SCUDDER, AND HAYES, JJ. "
14747,2004_08581.htm.txt,"PIGOTT, JR., P.J., HURLBUTT, GORSKI, AND HAYES, JJ. "
14748,2004_08582.htm.txt,"PINE, J.P., HURLBUTT, KEHOE, AND HAYES, JJ. "
14749,2004_08583.htm.txt,"GREEN, J.P., SCUDDER, GORSKI, LAWTON, AND HAYES, JJ. "
14750,2004_08584.htm.txt,"PIGOTT, JR., P.J., GREEN, SCUDDER, GORSKI, AND LAWTON, JJ. "
14751,2004_08585.htm.txt,"PINE, J.P., SCUDDER, KEHOE, LAWTON, AND HAYES, JJ. "
14752,2004_08586.htm.txt,"PINE, J.P., HURLBUTT, SCUDDER, KEHOE, AND HAYES, JJ. "
14753,2004_08587.htm.txt,"HURLBUTT, J.P., KEHOE, LAWTON, AND HAYES, JJ. "
14754,2004_08588.htm.txt,"PIGOTT, JR., P.J., PINE, HURLBUTT, AND GORSKI, JJ. "
14755,2004_08590.htm.txt,
14756,2004_08591.htm.txt,
14757,2004_08592.htm.txt,
14758,2004_08610.htm.txt,
14759,2004_08613.htm.txt,
14760,2004_08616.htm.txt,
14761,2004_08623.htm.txt,
14762,2004_08625.htm.txt,
14763,2004_08626.htm.txt,
14764,2004_08628.htm.txt,
14765,2004_08633.htm.txt,
14766,2004_08636.htm.txt,
14767,2004_08704.htm.txt,"The defendant's remaining contentions are without merit. Ritter, J.P., S. Miller, Goldstein and Mas..."
14768,2004_08705.htm.txt,"The defendant's remaining contentions are without merit. Santucci, J.P., Schmidt, Adams and Skelos,..."
14769,2004_08706.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14770,2004_08707.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14771,2004_08708.htm.txt,We have reviewed the record and agree with the defendant's assigned counsel that there are no nonfr...
14772,2004_08709.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14773,2004_08710.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14774,2004_08711.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14775,2004_08712.htm.txt,The defendant's remaining contentions either are without merit or relate to harmless error in light...
14776,2004_08713.htm.txt,We have reviewed the record and agree with the defendant's assigned counsel that there are no nonfr...
14777,2004_08714.htm.txt,"The defendant's remaining contentions either are unpreserved for appellate review, without merit, o..."
14778,2004_08715.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14779,2004_08716.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14780,2004_08717.htm.txt,The defendant's remaining contentions either are unpreserved for appellate review or without merit....
14781,2004_08718.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14782,2004_08719.htm.txt,The Supreme Court properly refused to submit the lesser-included offense of robbery in the third de...
14783,2004_08720.htm.txt,"Contrary to the defendant's contention, the trial court marshaled the evidence in an evenhanded man..."
14784,2004_08721.htm.txt,"The jury was justified in rejecting the affirmative defense, as the defendant's statements changed ..."
14785,2004_08722.htm.txt,"The defendant's remaining contentions are thus not properly presented for review. Ritter, J.P., S. ..."
14786,2004_08723.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14787,2004_08724.htm.txt,"Moreover, the weight to be accorded the evidence presented is primarily a question [*2]to be determ..."
14788,2004_08725.htm.txt,"The sentence imposed was not excessive (see People v Suitte, 90 AD2d 80 [1982]). Ritter, J.P., S. M..."
14789,2004_08726.htm.txt,"The defendant's remaining contentions are without merit. Ritter, J.P., S. Miller, Goldstein and Mas..."
14790,2004_08727.htm.txt,"Cardona, P.J., Mercure, Spain and Carpinello, JJ., concur. Ordered that the judgment is modified, o..."
14791,2004_08728.htm.txt,"Spain, Mugglin, Rose and Kane, JJ., concur. Ordered that the judgment is af"
14792,2004_08729.htm.txt,"Peters, Mugglin, Lahtinen and Kane, JJ., concur. Ordered that the judgment is af"
14793,2004_08730.htm.txt,"Spain, J.P., Carpinello, Mugglin and Rose, JJ., concur. Ordered that the judgment is affirmed, and ..."
14794,2004_08731.htm.txt,"Spain, J.P., Mugglin, Rose and Kane, JJ., concur. Ordered that the judgment is af"
14795,2004_08732.htm.txt,"Mercure, J.P., Peters, Spain, Carpinello and Rose, JJ., concur. Ordered that the judgment is af"
14796,2004_08733.htm.txt,"Mercure, J.P., Spain, Lahtinen and Kane, JJ., concur. Ordered that the judgment is reversed, and ma..."
14797,2004_08734.htm.txt,"Mercure, J.P., Crew III, Mugglin and Lahtinen, JJ., concur. Ordered that the judgment is modified, ..."
14798,2004_08735.htm.txt,"Crew III, J.P., Mugglin, Lahtinen and Kane, JJ., concur. Ordered that the judgment is af"
14799,2004_08736.htm.txt,Defendant pleaded guilty to the crime of attempted promoting prison contraband in the first degree ...
14800,2004_08737.htm.txt,"Mercure, J.P., Crew III, Spain and Kane, JJ., concur. Ordered that the judgment is af"
14801,2004_08738.htm.txt,"Mercure, J.P., Carpinello, Lahtinen and Kane, JJ., concur. Ordered that the judgment is af"
14802,2004_08739.htm.txt,"Crew III, J.P., Peters, Mugglin and Kane, JJ., concur. Ordered that the judgment is af"
14803,2004_08740.htm.txt,"Mercure, J.P., Crew III, Rose and Lahtinen, JJ., concur. Ordered that the judgment is reversed, as ..."
14804,2004_08788.htm.txt,"Opinion by Williams, J. All"
14805,2004_08792.htm.txt,
14806,2004_08795.htm.txt,
14807,2004_08796.htm.txt,
14808,2004_08797.htm.txt,
14809,2004_08798.htm.txt,
14810,2004_08800.htm.txt,
14811,2004_08803.htm.txt,
14812,2004_08810.htm.txt,
14813,2004_08811.htm.txt,
14814,2004_08812.htm.txt,
14815,2004_08813.htm.txt,
14816,2004_08815.htm.txt,
14817,2004_08819.htm.txt,
14818,2004_08820.htm.txt,
14819,2004_08823.htm.txt,"Nardelli, J.P., Tom and Ellerin, JJ."
14820,2004_08880.htm.txt,"The defendant has not raised any nonfrivolous issues in his supplemental pro se brief. H. Miller, J..."
14821,2004_08881.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14822,2004_08882.htm.txt,"Viewing the evidence in the light most favorable to the prosecution (see People v Contes, 60 NY2d 6..."
14823,2004_08883.htm.txt,"The defendant's remaining contentions are without merit. Santucci, J.P., Schmidt, Adams and Skelos,..."
14824,2004_08884.htm.txt,The defendant's claim that the Supreme Court erred in denying his motion to reopen the pretrial sup...
14825,2004_08885.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14826,2004_08886.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14827,2004_08887.htm.txt,"In light of our determination, we do not reach the defendant's remaining contention. Smith, J.P., C..."
14828,2004_08888.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14829,2004_08889.htm.txt,We have reviewed the record and agree with the defendant's assigned counsel that there are no nonfr...
14830,2004_08890.htm.txt,The defendant's contention that certain comments made by the prosecutor during summation constitute...
14831,2004_08891.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
14832,2004_08892.htm.txt,The defendants's constitutional challenge to his adjudication as a mandatory persistent violent fel...
14833,2004_08893.htm.txt,"The defendant's remaining contention is without merit. Florio, J.P., Goldstein, Adams, Rivera and S..."
14834,2004_08894.htm.txt,"The defendant's remaining contentions are without merit. Goldstein, Crane and Cozier, JJ."
14835,2004_08895.htm.txt,"Contrary to the defendant's contention, he was not denied the effective assistance of counsel. View..."
14836,2004_08896.htm.txt,"The sentence imposed was not excessive (see People v Suitte, 90 AD2d 80 [1982]). [*2] The remaining..."
14837,2004_08897.htm.txt,"The defendant's remaining contentions, including those raised in his supplemental pro se brief, eit..."
14838,2004_08898.htm.txt,The defendant's contention that the evidence was legally insufficient to support his conviction is ...
14839,2004_08899.htm.txt,"Cardona, P.J., Crew III, Peters and Carpinello, JJ., concur. Ordered that the judgment is af"
14840,2004_08900.htm.txt,Defense counsel seeks to be relieved of his assignment as counsel for defendant on the ground that ...
14841,2004_08901.htm.txt,"Mercure, J.P., Crew III, Rose and Lahtinen, JJ., concur. Ordered that the judgment is af"
